{1323953778.28747__0,  payment_id, 99.9, true, created_at}
{1323953778.28747__1240, payment_id, 100.1, true, created_at}
{1323953778.28747__241,  payment_id, 99.9, true, created_at}
{1323953778.28747__1241, payment_id, 100.1, true, created_at}
{1323953778.28747__242,  payment_id, 99.9, true, created_at}
{1323953778.28747__1242, payment_id, 100.1, true, created_at}
{1323953778.28747__243,  payment_id, 99.9, true, created_at}
{1323953778.28747__1243, payment_id, 100.1, true, created_at}
{1323953778.28747__244,  payment_id, 99.9, true, created_at}
{1323953778.28747__1244, payment_id, 100.1, true, created_at}
{1323953778.28747__245,  payment_id, 99.9, true, created_at}
{1323953778.28747__1245, payment_id, 100.1, true, created_at}
{1323953778.28747__246,  payment_id, 99.9, true, created_at}
{1323953778.28747__1246, payment_id, 100.1, true, created_at}
{1323953778.28747__247,  payment_id, 99.9, true, created_at}
{1323953778.28747__1247, payment_id, 100.1, true, created_at}
{1323953778.28747__248,  payment_id, 99.9, true, created_at}
{1323953778.28747__1248, payment_id, 100.1, true, created_at}
{1323953778.28747__249,  payment_id, 99.9, true, created_at}
{1323953778.28747__1249, payment_id, 100.1, true, created_at}
{1323953778.28747__250,  payment_id, 99.9, true, created_at}
{1323953778.28747__1250, payment_id, 100.1, true, created_at}
{1323953778.28747__251,  payment_id, 99.9, true, created_at}
{1323953778.28747__1251, payment_id, 100.1, true, created_at}
{1323953778.28747__252,  payment_id, 99.9, true, created_at}
{1323953778.28747__1252, payment_id, 100.1, true, created_at}
{1323953778.28747__253,  payment_id, 99.9, true, created_at}
{1323953778.28747__1253, payment_id, 100.1, true, created_at}
{1323953778.28747__254,  payment_id, 99.9, true, created_at}
{1323953778.28747__1254, payment_id, 100.1, true, created_at}
{1323953778.28747__255,  payment_id, 99.9, true, created_at}
{1323953778.28747__1255, payment_id, 100.1, true, created_at}
{1323953778.28747__256,  payment_id, 99.9, true, created_at}
{1323953778.28747__1256, payment_id, 100.1, true, created_at}
{1323953778.28747__257,  payment_id, 99.9, true, created_at}
{1323953778.28747__1257, payment_id, 100.1, true, created_at}
{1323953778.28747__258,  payment_id, 99.9, true, created_at}
{1323953778.28747__1258, payment_id, 100.1, true, created_at}
{1323953778.28747__259,  payment_id, 99.9, true, created_at}
{1323953778.28747__1259, payment_id, 100.1, true, created_at}
{1323953778.28747__260,  payment_id, 99.9, true, created_at}
{1323953778.28747__1260, payment_id, 100.1, true, created_at}
{1323953778.28747__261,  payment_id, 99.9, true, created_at}
{1323953778.28747__1261, payment_id, 100.1, true, created_at}
{1323953778.28747__262,  payment_id, 99.9, true, created_at}
{1323953778.28747__1262, payment_id, 100.1, true, created_at}
{1323953778.28747__263,  payment_id, 99.9, true, created_at}
{1323953778.28747__1263, payment_id, 100.1, true, created_at}
{1323953778.28747__264,  payment_id, 99.9, true, created_at}
{1323953778.28747__1264, payment_id, 100.1, true, created_at}
{1323953778.28747__265,  payment_id, 99.9, true, created_at}
{1323953778.28747__1265, payment_id, 100.1, true, created_at}
{1323953778.28747__266,  payment_id, 99.9, true, created_at}
{1323953778.28747__1266, payment_id, 100.1, true, created_at}
{1323953778.28747__267,  payment_id, 99.9, true, created_at}
{1323953778.28747__1267, payment_id, 100.1, true, created_at}
{1323953778.28747__268,  payment_id, 99.9, true, created_at}
{1323953778.28747__1268, payment_id, 100.1, true, created_at}
{1323953778.28747__269,  payment_id, 99.9, true, created_at}
{1323953778.28747__1269, payment_id, 100.1, true, created_at}
{1323953778.28747__270,  payment_id, 99.9, true, created_at}
{1323953778.28747__1270, payment_id, 100.1, true, created_at}
{1323953778.28747__271,  payment_id, 99.9, true, created_at}
{1323953778.28747__1271, payment_id, 100.1, true, created_at}
{1323953778.28747__272,  payment_id, 99.9, true, created_at}
{1323953778.28747__1272, payment_id, 100.1, true, created_at}
{1323953778.28747__273,  payment_id, 99.9, true, created_at}
{1323953778.28747__1273, payment_id, 100.1, true, created_at}
{1323953778.28747__274,  payment_id, 99.9, true, created_at}
{1323953778.28747__1274, payment_id, 100.1, true, created_at}
{1323953778.28747__275,  payment_id, 99.9, true, created_at}
{1323953778.28747__1275, payment_id, 100.1, true, created_at}
{1323953778.28747__276,  payment_id, 99.9, true, created_at}
{1323953778.28747__1276, payment_id, 100.1, true, created_at}
{1323953778.28747__277,  payment_id, 99.9, true, created_at}
{1323953778.28747__1277, payment_id, 100.1, true, created_at}
{1323953778.28747__278,  payment_id, 99.9, true, created_at}
{1323953778.28747__1278, payment_id, 100.1, true, created_at}
{1323953778.28747__279,  payment_id, 99.9, true, created_at}
{1323953778.28747__1279, payment_id, 100.1, true, created_at}
{1323953778.28747__280,  payment_id, 99.9, true, created_at}
{1323953778.28747__1280, payment_id, 100.1, true, created_at}
{1323953778.28747__281,  payment_id, 99.9, true, created_at}
{1323953778.28747__1281, payment_id, 100.1, true, created_at}
{1323953778.28747__282,  payment_id, 99.9, true, created_at}
{1323953778.28747__1282, payment_id, 100.1, true, created_at}
{1323953778.28747__283,  payment_id, 99.9, true, created_at}
{1323953778.28747__1283, payment_id, 100.1, true, created_at}
{1323953778.28747__284,  payment_id, 99.9, true, created_at}
{1323953778.28747__1284, payment_id, 100.1, true, created_at}
{1323953778.28747__285,  payment_id, 99.9, true, created_at}
{1323953778.28747__1285, payment_id, 100.1, true, created_at}
{1323953778.28747__286,  payment_id, 99.9, true, created_at}
{1323953778.28747__1286, payment_id, 100.1, true, created_at}
{1323953778.28747__287,  payment_id, 99.9, true, created_at}
{1323953778.28747__1287, payment_id, 100.1, true, created_at}
{1323953778.28747__288,  payment_id, 99.9, true, created_at}
{1323953778.28747__1288, payment_id, 100.1, true, created_at}
{1323953778.28747__289,  payment_id, 99.9, true, created_at}
{1323953778.28747__1289, payment_id, 100.1, true, created_at}
{1323953778.28747__290,  payment_id, 99.9, true, created_at}
{1323953778.28747__1290, payment_id, 100.1, true, created_at}
{1323953778.28747__291,  payment_id, 99.9, true, created_at}
{1323953778.28747__1291, payment_id, 100.1, true, created_at}
{1323953778.28747__292,  payment_id, 99.9, true, created_at}
{1323953778.28747__1292, payment_id, 100.1, true, created_at}
{1323953778.28747__293,  payment_id, 99.9, true, created_at}
{1323953778.28747__1293, payment_id, 100.1, true, created_at}
{1323953778.28747__294,  payment_id, 99.9, true, created_at}
{1323953778.28747__1294, payment_id, 100.1, true, created_at}
{1323953778.28747__295,  payment_id, 99.9, true, created_at}
{1323953778.28747__1295, payment_id, 100.1, true, created_at}
{1323953778.28747__296,  payment_id, 99.9, true, created_at}
{1323953778.28747__1296, payment_id, 100.1, true, created_at}
{1323953778.28747__297,  payment_id, 99.9, true, created_at}
{1323953778.28747__1297, payment_id, 100.1, true, created_at}
{1323953778.28747__298,  payment_id, 99.9, true, created_at}
{1323953778.28747__1298, payment_id, 100.1, true, created_at}
{1323953778.28747__299,  payment_id, 99.9, true, created_at}
{1323953778.28747__1299, payment_id, 100.1, true, created_at}
{1323953778.28747__300,  payment_id, 99.9, true, created_at}
{1323953778.28747__1300, payment_id, 100.1, true, created_at}
{1323953778.28747__301,  payment_id, 99.9, true, created_at}
{1323953778.28747__1301, payment_id, 100.1, true, created_at}
{1323953778.28747__302,  payment_id, 99.9, true, created_at}
{1323953778.28747__1302, payment_id, 100.1, true, created_at}
{1323953778.28747__303,  payment_id, 99.9, true, created_at}
{1323953778.28747__1303, payment_id, 100.1, true, created_at}
{1323953778.28747__304,  payment_id, 99.9, true, created_at}
{1323953778.28747__1304, payment_id, 100.1, true, created_at}
{1323953778.28747__305,  payment_id, 99.9, true, created_at}
{1323953778.28747__1305, payment_id, 100.1, true, created_at}
{1323953778.28747__306,  payment_id, 99.9, true, created_at}
{1323953778.28747__1306, payment_id, 100.1, true, created_at}
{1323953778.28747__307,  payment_id, 99.9, true, created_at}
{1323953778.28747__1307, payment_id, 100.1, true, created_at}
{1323953778.28747__308,  payment_id, 99.9, true, created_at}
{1323953778.28747__1308, payment_id, 100.1, true, created_at}
{1323953778.28747__309,  payment_id, 99.9, true, created_at}
{1323953778.28747__1309, payment_id, 100.1, true, created_at}
{1323953778.28747__310,  payment_id, 99.9, true, created_at}
{1323953778.28747__1310, payment_id, 100.1, true, created_at}
{1323953778.28747__311,  payment_id, 99.9, true, created_at}
{1323953778.28747__1311, payment_id, 100.1, true, created_at}
{1323953778.28747__312,  payment_id, 99.9, true, created_at}
{1323953778.28747__1312, payment_id, 100.1, true, created_at}
{1323953778.28747__313,  payment_id, 99.9, true, created_at}
{1323953778.28747__1313, payment_id, 100.1, true, created_at}
{1323953778.28747__314,  payment_id, 99.9, true, created_at}
{1323953778.28747__1314, payment_id, 100.1, true, created_at}
{1323953778.28747__315,  payment_id, 99.9, true, created_at}
{1323953778.28747__1315, payment_id, 100.1, true, created_at}
{1323953778.28747__316,  payment_id, 99.9, true, created_at}
{1323953778.28747__1316, payment_id, 100.1, true, created_at}
{1323953778.28747__317,  payment_id, 99.9, true, created_at}
{1323953778.28747__1317, payment_id, 100.1, true, created_at}
{1323953778.28747__318,  payment_id, 99.9, true, created_at}
{1323953778.28747__1318, payment_id, 100.1, true, created_at}
{1323953778.28747__319,  payment_id, 99.9, true, created_at}
{1323953778.28747__1319, payment_id, 100.1, true, created_at}
{1323953778.28747__320,  payment_id, 99.9, true, created_at}
{1323953778.28747__1320, payment_id, 100.1, true, created_at}
{1323953778.28747__321,  payment_id, 99.9, true, created_at}
{1323953778.28747__1321, payment_id, 100.1, true, created_at}
{1323953778.28747__322,  payment_id, 99.9, true, created_at}
{1323953778.28747__1322, payment_id, 100.1, true, created_at}
{1323953778.28747__323,  payment_id, 99.9, true, created_at}
{1323953778.28747__1323, payment_id, 100.1, true, created_at}
{1323953778.28747__324,  payment_id, 99.9, true, created_at}
{1323953778.28747__1324, payment_id, 100.1, true, created_at}
{1323953778.28747__325,  payment_id, 99.9, true, created_at}
{1323953778.28747__1325, payment_id, 100.1, true, created_at}
{1323953778.28747__326,  payment_id, 99.9, true, created_at}
{1323953778.28747__1326, payment_id, 100.1, true, created_at}
{1323953778.28747__327,  payment_id, 99.9, true, created_at}
{1323953778.28747__1327, payment_id, 100.1, true, created_at}
{1323953778.28747__328,  payment_id, 99.9, true, created_at}
{1323953778.28747__1328, payment_id, 100.1, true, created_at}
{1323953778.28747__329,  payment_id, 99.9, true, created_at}
{1323953778.28747__1329, payment_id, 100.1, true, created_at}
{1323953778.28747__330,  payment_id, 99.9, true, created_at}
{1323953778.28747__1330, payment_id, 100.1, true, created_at}
{1323953778.28747__331,  payment_id, 99.9, true, created_at}
{1323953778.28747__1331, payment_id, 100.1, true, created_at}
{1323953778.28747__332,  payment_id, 99.9, true, created_at}
{1323953778.28747__1332, payment_id, 100.1, true, created_at}
{1323953778.28747__333,  payment_id, 99.9, true, created_at}
{1323953778.28747__1333, payment_id, 100.1, true, created_at}
{1323953778.28747__334,  payment_id, 99.9, true, created_at}
{1323953778.28747__1334, payment_id, 100.1, true, created_at}
{1323953778.28747__335,  payment_id, 99.9, true, created_at}
{1323953778.28747__1335, payment_id, 100.1, true, created_at}
{1323953778.28747__336,  payment_id, 99.9, true, created_at}
{1323953778.28747__1336, payment_id, 100.1, true, created_at}
{1323953778.28747__337,  payment_id, 99.9, true, created_at}
{1323953778.28747__1337, payment_id, 100.1, true, created_at}
{1323953778.28747__338,  payment_id, 99.9, true, created_at}
{1323953778.28747__1338, payment_id, 100.1, true, created_at}
{1323953778.28747__339,  payment_id, 99.9, true, created_at}
{1323953778.28747__1339, payment_id, 100.1, true, created_at}
{1323953778.28747__340,  payment_id, 99.9, true, created_at}
{1323953778.28747__1340, payment_id, 100.1, true, created_at}
{1323953778.28747__341,  payment_id, 99.9, true, created_at}
{1323953778.28747__1341, payment_id, 100.1, true, created_at}
{1323953778.28747__342,  payment_id, 99.9, true, created_at}
{1323953778.28747__1342, payment_id, 100.1, true, created_at}
{1323953778.28747__343,  payment_id, 99.9, true, created_at}
{1323953778.28747__1343, payment_id, 100.1, true, created_at}
{1323953778.28747__344,  payment_id, 99.9, true, created_at}
{1323953778.28747__1344, payment_id, 100.1, true, created_at}
{1323953778.28747__345,  payment_id, 99.9, true, created_at}
{1323953778.28747__1345, payment_id, 100.1, true, created_at}
{1323953778.28747__346,  payment_id, 99.9, true, created_at}
{1323953778.28747__1346, payment_id, 100.1, true, created_at}
{1323953778.28747__347,  payment_id, 99.9, true, created_at}
{1323953778.28747__1347, payment_id, 100.1, true, created_at}
{1323953778.28747__348,  payment_id, 99.9, true, created_at}
{1323953778.28747__1348, payment_id, 100.1, true, created_at}
{1323953778.28747__349,  payment_id, 99.9, true, created_at}
{1323953778.28747__1349, payment_id, 100.1, true, created_at}
{1323953778.28747__350,  payment_id, 99.9, true, created_at}
{1323953778.28747__1350, payment_id, 100.1, true, created_at}
{1323953778.28747__351,  payment_id, 99.9, true, created_at}
{1323953778.28747__1351, payment_id, 100.1, true, created_at}
{1323953778.28747__352,  payment_id, 99.9, true, created_at}
{1323953778.28747__1352, payment_id, 100.1, true, created_at}
{1323953778.28747__353,  payment_id, 99.9, true, created_at}
{1323953778.28747__1353, payment_id, 100.1, true, created_at}
{1323953778.28747__354,  payment_id, 99.9, true, created_at}
{1323953778.28747__1354, payment_id, 100.1, true, created_at}
{1323953778.28747__355,  payment_id, 99.9, true, created_at}
{1323953778.28747__1355, payment_id, 100.1, true, created_at}
{1323953778.28747__356,  payment_id, 99.9, true, created_at}
{1323953778.28747__1356, payment_id, 100.1, true, created_at}
{1323953778.28747__357,  payment_id, 99.9, true, created_at}
{1323953778.28747__1357, payment_id, 100.1, true, created_at}
{1323953778.28747__358,  payment_id, 99.9, true, created_at}
{1323953778.28747__1358, payment_id, 100.1, true, created_at}
{1323953778.28747__359,  payment_id, 99.9, true, created_at}
{1323953778.28747__1359, payment_id, 100.1, true, created_at}
{1323953778.28747__360,  payment_id, 99.9, true, created_at}
{1323953778.28747__1360, payment_id, 100.1, true, created_at}
{1323953778.28747__361,  payment_id, 99.9, true, created_at}
{1323953778.28747__1361, payment_id, 100.1, true, created_at}
{1323953778.28747__362,  payment_id, 99.9, true, created_at}
{1323953778.28747__1362, payment_id, 100.1, true, created_at}
{1323953778.28747__363,  payment_id, 99.9, true, created_at}
{1323953778.28747__1363, payment_id, 100.1, true, created_at}
{1323953778.28747__364,  payment_id, 99.9, true, created_at}
{1323953778.28747__1364, payment_id, 100.1, true, created_at}
{1323953778.28747__365,  payment_id, 99.9, true, created_at}
{1323953778.28747__1365, payment_id, 100.1, true, created_at}
{1323953778.28747__366,  payment_id, 99.9, true, created_at}
{1323953778.28747__1366, payment_id, 100.1, true, created_at}
{1323953778.28747__367,  payment_id, 99.9, true, created_at}
{1323953778.28747__1367, payment_id, 100.1, true, created_at}
{1323953778.28747__368,  payment_id, 99.9, true, created_at}
{1323953778.28747__1368, payment_id, 100.1, true, created_at}
{1323953778.28747__369,  payment_id, 99.9, true, created_at}
{1323953778.28747__1369, payment_id, 100.1, true, created_at}
{1323953778.28747__370,  payment_id, 99.9, true, created_at}
{1323953778.28747__1370, payment_id, 100.1, true, created_at}
{1323953778.28747__371,  payment_id, 99.9, true, created_at}
{1323953778.28747__1371, payment_id, 100.1, true, created_at}
{1323953778.28747__372,  payment_id, 99.9, true, created_at}
{1323953778.28747__1372, payment_id, 100.1, true, created_at}
{1323953778.28747__373,  payment_id, 99.9, true, created_at}
{1323953778.28747__1373, payment_id, 100.1, true, created_at}
{1323953778.28747__374,  payment_id, 99.9, true, created_at}
{1323953778.28747__1374, payment_id, 100.1, true, created_at}
{1323953778.28747__375,  payment_id, 99.9, true, created_at}
{1323953778.28747__1375, payment_id, 100.1, true, created_at}
{1323953778.28747__376,  payment_id, 99.9, true, created_at}
{1323953778.28747__1376, payment_id, 100.1, true, created_at}
{1323953778.28747__377,  payment_id, 99.9, true, created_at}
{1323953778.28747__1377, payment_id, 100.1, true, created_at}
{1323953778.28747__378,  payment_id, 99.9, true, created_at}
{1323953778.28747__1378, payment_id, 100.1, true, created_at}
{1323953778.28747__379,  payment_id, 99.9, true, created_at}
{1323953778.28747__1379, payment_id, 100.1, true, created_at}
{1323953778.28747__380,  payment_id, 99.9, true, created_at}
{1323953778.28747__1380, payment_id, 100.1, true, created_at}
{1323953778.28747__381,  payment_id, 99.9, true, created_at}
{1323953778.28747__1381, payment_id, 100.1, true, created_at}
{1323953778.28747__382,  payment_id, 99.9, true, created_at}
{1323953778.28747__1382, payment_id, 100.1, true, created_at}
{1323953778.28747__383,  payment_id, 99.9, true, created_at}
{1323953778.28747__1383, payment_id, 100.1, true, created_at}
{1323953778.28747__384,  payment_id, 99.9, true, created_at}
{1323953778.28747__1384, payment_id, 100.1, true, created_at}
{1323953778.28747__385,  payment_id, 99.9, true, created_at}
{1323953778.28747__1385, payment_id, 100.1, true, created_at}
{1323953778.28747__386,  payment_id, 99.9, true, created_at}
{1323953778.28747__1386, payment_id, 100.1, true, created_at}
{1323953778.28747__387,  payment_id, 99.9, true, created_at}
{1323953778.28747__1387, payment_id, 100.1, true, created_at}
{1323953778.28747__388,  payment_id, 99.9, true, created_at}
{1323953778.28747__1388, payment_id, 100.1, true, created_at}
{1323953778.28747__389,  payment_id, 99.9, true, created_at}
{1323953778.28747__1389, payment_id, 100.1, true, created_at}
{1323953778.28747__390,  payment_id, 99.9, true, created_at}
{1323953778.28747__1390, payment_id, 100.1, true, created_at}
{1323953778.28747__391,  payment_id, 99.9, true, created_at}
{1323953778.28747__1391, payment_id, 100.1, true, created_at}
{1323953778.28747__392,  payment_id, 99.9, true, created_at}
{1323953778.28747__1392, payment_id, 100.1, true, created_at}
{1323953778.28747__393,  payment_id, 99.9, true, created_at}
{1323953778.28747__1393, payment_id, 100.1, true, created_at}
{1323953778.28747__394,  payment_id, 99.9, true, created_at}
{1323953778.28747__1394, payment_id, 100.1, true, created_at}
{1323953778.28747__395,  payment_id, 99.9, true, created_at}
{1323953778.28747__1395, payment_id, 100.1, true, created_at}
{1323953778.28747__396,  payment_id, 99.9, true, created_at}
{1323953778.28747__1396, payment_id, 100.1, true, created_at}
{1323953778.28747__397,  payment_id, 99.9, true, created_at}
{1323953778.28747__1397, payment_id, 100.1, true, created_at}
{1323953778.28747__398,  payment_id, 99.9, true, created_at}
{1323953778.28747__1398, payment_id, 100.1, true, created_at}
{1323953778.28747__399,  payment_id, 99.9, true, created_at}
{1323953778.28747__1399, payment_id, 100.1, true, created_at}
{1323953778.28747__400,  payment_id, 99.9, true, created_at}
{1323953778.28747__1400, payment_id, 100.1, true, created_at}
{1323953778.28747__401,  payment_id, 99.9, true, created_at}
{1323953778.28747__1401, payment_id, 100.1, true, created_at}
{1323953778.28747__402,  payment_id, 99.9, true, created_at}
{1323953778.28747__1402, payment_id, 100.1, true, created_at}
{1323953778.28747__403,  payment_id, 99.9, true, created_at}
{1323953778.28747__1403, payment_id, 100.1, true, created_at}
{1323953778.28747__404,  payment_id, 99.9, true, created_at}
{1323953778.28747__1404, payment_id, 100.1, true, created_at}
{1323953778.28747__405,  payment_id, 99.9, true, created_at}
{1323953778.28747__1405, payment_id, 100.1, true, created_at}
{1323953778.28747__406,  payment_id, 99.9, true, created_at}
{1323953778.28747__1406, payment_id, 100.1, true, created_at}
{1323953778.28747__407,  payment_id, 99.9, true, created_at}
{1323953778.28747__1407, payment_id, 100.1, true, created_at}
{1323953778.28747__408,  payment_id, 99.9, true, created_at}
{1323953778.28747__1408, payment_id, 100.1, true, created_at}
{1323953778.28747__409,  payment_id, 99.9, true, created_at}
{1323953778.28747__1409, payment_id, 100.1, true, created_at}
{1323953778.28747__410,  payment_id, 99.9, true, created_at}
{1323953778.28747__1410, payment_id, 100.1, true, created_at}
{1323953778.28747__411,  payment_id, 99.9, true, created_at}
{1323953778.28747__1411, payment_id, 100.1, true, created_at}
{1323953778.28747__412,  payment_id, 99.9, true, created_at}
{1323953778.28747__1412, payment_id, 100.1, true, created_at}
{1323953778.28747__413,  payment_id, 99.9, true, created_at}
{1323953778.28747__1413, payment_id, 100.1, true, created_at}
{1323953778.28747__414,  payment_id, 99.9, true, created_at}
{1323953778.28747__1414, payment_id, 100.1, true, created_at}
{1323953778.28747__415,  payment_id, 99.9, true, created_at}
{1323953778.28747__1415, payment_id, 100.1, true, created_at}
{1323953778.28747__416,  payment_id, 99.9, true, created_at}
{1323953778.28747__1416, payment_id, 100.1, true, created_at}
{1323953778.28747__417,  payment_id, 99.9, true, created_at}
{1323953778.28747__1417, payment_id, 100.1, true, created_at}
{1323953778.28747__418,  payment_id, 99.9, true, created_at}
{1323953778.28747__1418, payment_id, 100.1, true, created_at}
{1323953778.28747__419,  payment_id, 99.9, true, created_at}
{1323953778.28747__1419, payment_id, 100.1, true, created_at}
{1323953778.28747__420,  payment_id, 99.9, true, created_at}
{1323953778.28747__1420, payment_id, 100.1, true, created_at}
{1323953778.28747__421,  payment_id, 99.9, true, created_at}
{1323953778.28747__1421, payment_id, 100.1, true, created_at}
{1323953778.28747__422,  payment_id, 99.9, true, created_at}
{1323953778.28747__1422, payment_id, 100.1, true, created_at}
{1323953778.28747__423,  payment_id, 99.9, true, created_at}
{1323953778.28747__1423, payment_id, 100.1, true, created_at}
{1323953778.28747__424,  payment_id, 99.9, true, created_at}
{1323953778.28747__1424, payment_id, 100.1, true, created_at}
{1323953778.28747__425,  payment_id, 99.9, true, created_at}
{1323953778.28747__1425, payment_id, 100.1, true, created_at}
{1323953778.28747__426,  payment_id, 99.9, true, created_at}
{1323953778.28747__1426, payment_id, 100.1, true, created_at}
{1323953778.28747__427,  payment_id, 99.9, true, created_at}
{1323953778.28747__1427, payment_id, 100.1, true, created_at}
{1323953778.28747__428,  payment_id, 99.9, true, created_at}
{1323953778.28747__1428, payment_id, 100.1, true, created_at}
{1323953778.28747__429,  payment_id, 99.9, true, created_at}
{1323953778.28747__1429, payment_id, 100.1, true, created_at}
{1323953778.28747__430,  payment_id, 99.9, true, created_at}
{1323953778.28747__1430, payment_id, 100.1, true, created_at}
{1323953778.28747__431,  payment_id, 99.9, true, created_at}
{1323953778.28747__1431, payment_id, 100.1, true, created_at}
{1323953778.28747__432,  payment_id, 99.9, true, created_at}
{1323953778.28747__1432, payment_id, 100.1, true, created_at}
{1323953778.28747__433,  payment_id, 99.9, true, created_at}
{1323953778.28747__1433, payment_id, 100.1, true, created_at}
{1323953778.28747__434,  payment_id, 99.9, true, created_at}
{1323953778.28747__1434, payment_id, 100.1, true, created_at}
{1323953778.28747__435,  payment_id, 99.9, true, created_at}
{1323953778.28747__1435, payment_id, 100.1, true, created_at}
{1323953778.28747__436,  payment_id, 99.9, true, created_at}
{1323953778.28747__1436, payment_id, 100.1, true, created_at}
{1323953778.28747__437,  payment_id, 99.9, true, created_at}
{1323953778.28747__1437, payment_id, 100.1, true, created_at}
{1323953778.28747__438,  payment_id, 99.9, true, created_at}
{1323953778.28747__1438, payment_id, 100.1, true, created_at}
{1323953778.28747__439,  payment_id, 99.9, true, created_at}
{1323953778.28747__1439, payment_id, 100.1, true, created_at}
{1323953778.28747__440,  payment_id, 99.9, true, created_at}
{1323953778.28747__1440, payment_id, 100.1, true, created_at}
{1323953778.28747__441,  payment_id, 99.9, true, created_at}
{1323953778.28747__1441, payment_id, 100.1, true, created_at}
{1323953778.28747__442,  payment_id, 99.9, true, created_at}
{1323953778.28747__1442, payment_id, 100.1, true, created_at}
{1323953778.28747__443,  payment_id, 99.9, true, created_at}
{1323953778.28747__1443, payment_id, 100.1, true, created_at}
{1323953778.28747__444,  payment_id, 99.9, true, created_at}
{1323953778.28747__1444, payment_id, 100.1, true, created_at}
{1323953778.28747__445,  payment_id, 99.9, true, created_at}
{1323953778.28747__1445, payment_id, 100.1, true, created_at}
{1323953778.28747__446,  payment_id, 99.9, true, created_at}
{1323953778.28747__1446, payment_id, 100.1, true, created_at}
{1323953778.28747__447,  payment_id, 99.9, true, created_at}
{1323953778.28747__1447, payment_id, 100.1, true, created_at}
{1323953778.28747__448,  payment_id, 99.9, true, created_at}
{1323953778.28747__1448, payment_id, 100.1, true, created_at}
{1323953778.28747__449,  payment_id, 99.9, true, created_at}
{1323953778.28747__1449, payment_id, 100.1, true, created_at}
{1323953778.28747__450,  payment_id, 99.9, true, created_at}
{1323953778.28747__1450, payment_id, 100.1, true, created_at}
{1323953778.28747__451,  payment_id, 99.9, true, created_at}
{1323953778.28747__1451, payment_id, 100.1, true, created_at}
{1323953778.28747__452,  payment_id, 99.9, true, created_at}
{1323953778.28747__1452, payment_id, 100.1, true, created_at}
{1323953778.28747__453,  payment_id, 99.9, true, created_at}
{1323953778.28747__1453, payment_id, 100.1, true, created_at}
{1323953778.28747__454,  payment_id, 99.9, true, created_at}
{1323953778.28747__1454, payment_id, 100.1, true, created_at}
{1323953778.28747__455,  payment_id, 99.9, true, created_at}
{1323953778.28747__1455, payment_id, 100.1, true, created_at}
{1323953778.28747__456,  payment_id, 99.9, true, created_at}
{1323953778.28747__1456, payment_id, 100.1, true, created_at}
{1323953778.28747__457,  payment_id, 99.9, true, created_at}
{1323953778.28747__1457, payment_id, 100.1, true, created_at}
{1323953778.28747__458,  payment_id, 99.9, true, created_at}
{1323953778.28747__1458, payment_id, 100.1, true, created_at}
{1323953778.28747__459,  payment_id, 99.9, true, created_at}
{1323953778.28747__1459, payment_id, 100.1, true, created_at}
{1323953778.28747__460,  payment_id, 99.9, true, created_at}
{1323953778.28747__1460, payment_id, 100.1, true, created_at}
{1323953778.28747__461,  payment_id, 99.9, true, created_at}
{1323953778.28747__1461, payment_id, 100.1, true, created_at}
{1323953778.28747__462,  payment_id, 99.9, true, created_at}
{1323953778.28747__1462, payment_id, 100.1, true, created_at}
{1323953778.28747__463,  payment_id, 99.9, true, created_at}
{1323953778.28747__1463, payment_id, 100.1, true, created_at}
{1323953778.28747__464,  payment_id, 99.9, true, created_at}
{1323953778.28747__1464, payment_id, 100.1, true, created_at}
{1323953778.28747__465,  payment_id, 99.9, true, created_at}
{1323953778.28747__1465, payment_id, 100.1, true, created_at}
{1323953778.28747__466,  payment_id, 99.9, true, created_at}
{1323953778.28747__1466, payment_id, 100.1, true, created_at}
{1323953778.28747__467,  payment_id, 99.9, true, created_at}
{1323953778.28747__1467, payment_id, 100.1, true, created_at}
{1323953778.28747__468,  payment_id, 99.9, true, created_at}
{1323953778.28747__1468, payment_id, 100.1, true, created_at}
{1323953778.28747__469,  payment_id, 99.9, true, created_at}
{1323953778.28747__1469, payment_id, 100.1, true, created_at}
{1323953778.28747__470,  payment_id, 99.9, true, created_at}
{1323953778.28747__1470, payment_id, 100.1, true, created_at}
{1323953778.28747__471,  payment_id, 99.9, true, created_at}
{1323953778.28747__1471, payment_id, 100.1, true, created_at}
{1323953778.28747__472,  payment_id, 99.9, true, created_at}
{1323953778.28747__1472, payment_id, 100.1, true, created_at}
{1323953778.28747__473,  payment_id, 99.9, true, created_at}
{1323953778.28747__1473, payment_id, 100.1, true, created_at}
{1323953778.28747__474,  payment_id, 99.9, true, created_at}
{1323953778.28747__1474, payment_id, 100.1, true, created_at}
{1323953778.28747__475,  payment_id, 99.9, true, created_at}
{1323953778.28747__1475, payment_id, 100.1, true, created_at}
{1323953778.28747__476,  payment_id, 99.9, true, created_at}
{1323953778.28747__1476, payment_id, 100.1, true, created_at}
{1323953778.28747__477,  payment_id, 99.9, true, created_at}
{1323953778.28747__1477, payment_id, 100.1, true, created_at}
{1323953778.28747__478,  payment_id, 99.9, true, created_at}
{1323953778.28747__1478, payment_id, 100.1, true, created_at}
{1323953778.28747__479,  payment_id, 99.9, true, created_at}
{1323953778.28747__1479, payment_id, 100.1, true, created_at}
{1323953778.28747__480,  payment_id, 99.9, true, created_at}
{1323953778.28747__1480, payment_id, 100.1, true, created_at}
