{1323873994.734765__0,  payment_id, 99.9, false, created_at}
{1323873994.734765__1240, payment_id, 100.1, false, created_at}
{1323873994.734765__241,  payment_id, 99.9, false, created_at}
{1323873994.734765__1241, payment_id, 100.1, false, created_at}
{1323873994.734765__242,  payment_id, 99.9, false, created_at}
{1323873994.734765__1242, payment_id, 100.1, false, created_at}
{1323873994.734765__243,  payment_id, 99.9, false, created_at}
{1323873994.734765__1243, payment_id, 100.1, false, created_at}
{1323873994.734765__244,  payment_id, 99.9, false, created_at}
{1323873994.734765__1244, payment_id, 100.1, false, created_at}
{1323873994.734765__245,  payment_id, 99.9, false, created_at}
{1323873994.734765__1245, payment_id, 100.1, false, created_at}
{1323873994.734765__246,  payment_id, 99.9, false, created_at}
{1323873994.734765__1246, payment_id, 100.1, false, created_at}
{1323873994.734765__247,  payment_id, 99.9, false, created_at}
{1323873994.734765__1247, payment_id, 100.1, false, created_at}
{1323873994.734765__248,  payment_id, 99.9, false, created_at}
{1323873994.734765__1248, payment_id, 100.1, false, created_at}
{1323873994.734765__249,  payment_id, 99.9, false, created_at}
{1323873994.734765__1249, payment_id, 100.1, false, created_at}
{1323873994.734765__250,  payment_id, 99.9, false, created_at}
{1323873994.734765__1250, payment_id, 100.1, false, created_at}
{1323873994.734765__251,  payment_id, 99.9, false, created_at}
{1323873994.734765__1251, payment_id, 100.1, false, created_at}
{1323873994.734765__252,  payment_id, 99.9, false, created_at}
{1323873994.734765__1252, payment_id, 100.1, false, created_at}
{1323873994.734765__253,  payment_id, 99.9, false, created_at}
{1323873994.734765__1253, payment_id, 100.1, false, created_at}
{1323873994.734765__254,  payment_id, 99.9, false, created_at}
{1323873994.734765__1254, payment_id, 100.1, false, created_at}
{1323873994.734765__255,  payment_id, 99.9, false, created_at}
{1323873994.734765__1255, payment_id, 100.1, false, created_at}
{1323873994.734765__256,  payment_id, 99.9, false, created_at}
{1323873994.734765__1256, payment_id, 100.1, false, created_at}
{1323873994.734765__257,  payment_id, 99.9, false, created_at}
{1323873994.734765__1257, payment_id, 100.1, false, created_at}
{1323873994.734765__258,  payment_id, 99.9, false, created_at}
{1323873994.734765__1258, payment_id, 100.1, false, created_at}
{1323873994.734765__259,  payment_id, 99.9, false, created_at}
{1323873994.734765__1259, payment_id, 100.1, false, created_at}
{1323873994.734765__260,  payment_id, 99.9, false, created_at}
{1323873994.734765__1260, payment_id, 100.1, false, created_at}
{1323873994.734765__261,  payment_id, 99.9, false, created_at}
{1323873994.734765__1261, payment_id, 100.1, false, created_at}
{1323873994.734765__262,  payment_id, 99.9, false, created_at}
{1323873994.734765__1262, payment_id, 100.1, false, created_at}
{1323873994.734765__263,  payment_id, 99.9, false, created_at}
{1323873994.734765__1263, payment_id, 100.1, false, created_at}
{1323873994.734765__264,  payment_id, 99.9, false, created_at}
{1323873994.734765__1264, payment_id, 100.1, false, created_at}
{1323873994.734765__265,  payment_id, 99.9, false, created_at}
{1323873994.734765__1265, payment_id, 100.1, false, created_at}
{1323873994.734765__266,  payment_id, 99.9, false, created_at}
{1323873994.734765__1266, payment_id, 100.1, false, created_at}
{1323873994.734765__267,  payment_id, 99.9, false, created_at}
{1323873994.734765__1267, payment_id, 100.1, false, created_at}
{1323873994.734765__268,  payment_id, 99.9, false, created_at}
{1323873994.734765__1268, payment_id, 100.1, false, created_at}
{1323873994.734765__269,  payment_id, 99.9, false, created_at}
{1323873994.734765__1269, payment_id, 100.1, false, created_at}
{1323873994.734765__270,  payment_id, 99.9, false, created_at}
{1323873994.734765__1270, payment_id, 100.1, false, created_at}
{1323873994.734765__271,  payment_id, 99.9, false, created_at}
{1323873994.734765__1271, payment_id, 100.1, false, created_at}
{1323873994.734765__272,  payment_id, 99.9, false, created_at}
{1323873994.734765__1272, payment_id, 100.1, false, created_at}
{1323873994.734765__273,  payment_id, 99.9, false, created_at}
{1323873994.734765__1273, payment_id, 100.1, false, created_at}
{1323873994.734765__274,  payment_id, 99.9, false, created_at}
{1323873994.734765__1274, payment_id, 100.1, false, created_at}
{1323873994.734765__275,  payment_id, 99.9, false, created_at}
{1323873994.734765__1275, payment_id, 100.1, false, created_at}
{1323873994.734765__276,  payment_id, 99.9, false, created_at}
{1323873994.734765__1276, payment_id, 100.1, false, created_at}
{1323873994.734765__277,  payment_id, 99.9, false, created_at}
{1323873994.734765__1277, payment_id, 100.1, false, created_at}
{1323873994.734765__278,  payment_id, 99.9, false, created_at}
{1323873994.734765__1278, payment_id, 100.1, false, created_at}
{1323873994.734765__279,  payment_id, 99.9, false, created_at}
{1323873994.734765__1279, payment_id, 100.1, false, created_at}
{1323873994.734765__280,  payment_id, 99.9, false, created_at}
{1323873994.734765__1280, payment_id, 100.1, false, created_at}
{1323873994.734765__281,  payment_id, 99.9, false, created_at}
{1323873994.734765__1281, payment_id, 100.1, false, created_at}
{1323873994.734765__282,  payment_id, 99.9, false, created_at}
{1323873994.734765__1282, payment_id, 100.1, false, created_at}
{1323873994.734765__283,  payment_id, 99.9, false, created_at}
{1323873994.734765__1283, payment_id, 100.1, false, created_at}
{1323873994.734765__284,  payment_id, 99.9, false, created_at}
{1323873994.734765__1284, payment_id, 100.1, false, created_at}
{1323873994.734765__285,  payment_id, 99.9, false, created_at}
{1323873994.734765__1285, payment_id, 100.1, false, created_at}
{1323873994.734765__286,  payment_id, 99.9, false, created_at}
{1323873994.734765__1286, payment_id, 100.1, false, created_at}
{1323873994.734765__287,  payment_id, 99.9, false, created_at}
{1323873994.734765__1287, payment_id, 100.1, false, created_at}
{1323873994.734765__288,  payment_id, 99.9, false, created_at}
{1323873994.734765__1288, payment_id, 100.1, false, created_at}
{1323873994.734765__289,  payment_id, 99.9, false, created_at}
{1323873994.734765__1289, payment_id, 100.1, false, created_at}
{1323873994.734765__290,  payment_id, 99.9, false, created_at}
{1323873994.734765__1290, payment_id, 100.1, false, created_at}
{1323873994.734765__291,  payment_id, 99.9, false, created_at}
{1323873994.734765__1291, payment_id, 100.1, false, created_at}
{1323873994.734765__292,  payment_id, 99.9, false, created_at}
{1323873994.734765__1292, payment_id, 100.1, false, created_at}
{1323873994.734765__293,  payment_id, 99.9, false, created_at}
{1323873994.734765__1293, payment_id, 100.1, false, created_at}
{1323873994.734765__294,  payment_id, 99.9, false, created_at}
{1323873994.734765__1294, payment_id, 100.1, false, created_at}
{1323873994.734765__295,  payment_id, 99.9, false, created_at}
{1323873994.734765__1295, payment_id, 100.1, false, created_at}
{1323873994.734765__296,  payment_id, 99.9, false, created_at}
{1323873994.734765__1296, payment_id, 100.1, false, created_at}
{1323873994.734765__297,  payment_id, 99.9, false, created_at}
{1323873994.734765__1297, payment_id, 100.1, false, created_at}
{1323873994.734765__298,  payment_id, 99.9, false, created_at}
{1323873994.734765__1298, payment_id, 100.1, false, created_at}
{1323873994.734765__299,  payment_id, 99.9, false, created_at}
{1323873994.734765__1299, payment_id, 100.1, false, created_at}
{1323873994.734765__300,  payment_id, 99.9, false, created_at}
{1323873994.734765__1300, payment_id, 100.1, false, created_at}
{1323873994.734765__301,  payment_id, 99.9, false, created_at}
{1323873994.734765__1301, payment_id, 100.1, false, created_at}
{1323873994.734765__302,  payment_id, 99.9, false, created_at}
{1323873994.734765__1302, payment_id, 100.1, false, created_at}
{1323873994.734765__303,  payment_id, 99.9, false, created_at}
{1323873994.734765__1303, payment_id, 100.1, false, created_at}
{1323873994.734765__304,  payment_id, 99.9, false, created_at}
{1323873994.734765__1304, payment_id, 100.1, false, created_at}
{1323873994.734765__305,  payment_id, 99.9, false, created_at}
{1323873994.734765__1305, payment_id, 100.1, false, created_at}
{1323873994.734765__306,  payment_id, 99.9, false, created_at}
{1323873994.734765__1306, payment_id, 100.1, false, created_at}
{1323873994.734765__307,  payment_id, 99.9, false, created_at}
{1323873994.734765__1307, payment_id, 100.1, false, created_at}
{1323873994.734765__308,  payment_id, 99.9, false, created_at}
{1323873994.734765__1308, payment_id, 100.1, false, created_at}
{1323873994.734765__309,  payment_id, 99.9, false, created_at}
{1323873994.734765__1309, payment_id, 100.1, false, created_at}
{1323873994.734765__310,  payment_id, 99.9, false, created_at}
{1323873994.734765__1310, payment_id, 100.1, false, created_at}
{1323873994.734765__311,  payment_id, 99.9, false, created_at}
{1323873994.734765__1311, payment_id, 100.1, false, created_at}
{1323873994.734765__312,  payment_id, 99.9, false, created_at}
{1323873994.734765__1312, payment_id, 100.1, false, created_at}
{1323873994.734765__313,  payment_id, 99.9, false, created_at}
{1323873994.734765__1313, payment_id, 100.1, false, created_at}
{1323873994.734765__314,  payment_id, 99.9, false, created_at}
{1323873994.734765__1314, payment_id, 100.1, false, created_at}
{1323873994.734765__315,  payment_id, 99.9, false, created_at}
{1323873994.734765__1315, payment_id, 100.1, false, created_at}
{1323873994.734765__316,  payment_id, 99.9, false, created_at}
{1323873994.734765__1316, payment_id, 100.1, false, created_at}
{1323873994.734765__317,  payment_id, 99.9, false, created_at}
{1323873994.734765__1317, payment_id, 100.1, false, created_at}
{1323873994.734765__318,  payment_id, 99.9, false, created_at}
{1323873994.734765__1318, payment_id, 100.1, false, created_at}
{1323873994.734765__319,  payment_id, 99.9, false, created_at}
{1323873994.734765__1319, payment_id, 100.1, false, created_at}
{1323873994.734765__320,  payment_id, 99.9, false, created_at}
{1323873994.734765__1320, payment_id, 100.1, false, created_at}
{1323873994.734765__321,  payment_id, 99.9, false, created_at}
{1323873994.734765__1321, payment_id, 100.1, false, created_at}
{1323873994.734765__322,  payment_id, 99.9, false, created_at}
{1323873994.734765__1322, payment_id, 100.1, false, created_at}
{1323873994.734765__323,  payment_id, 99.9, false, created_at}
{1323873994.734765__1323, payment_id, 100.1, false, created_at}
{1323873994.734765__324,  payment_id, 99.9, false, created_at}
{1323873994.734765__1324, payment_id, 100.1, false, created_at}
{1323873994.734765__325,  payment_id, 99.9, false, created_at}
{1323873994.734765__1325, payment_id, 100.1, false, created_at}
{1323873994.734765__326,  payment_id, 99.9, false, created_at}
{1323873994.734765__1326, payment_id, 100.1, false, created_at}
{1323873994.734765__327,  payment_id, 99.9, false, created_at}
{1323873994.734765__1327, payment_id, 100.1, false, created_at}
{1323873994.734765__328,  payment_id, 99.9, false, created_at}
{1323873994.734765__1328, payment_id, 100.1, false, created_at}
{1323873994.734765__329,  payment_id, 99.9, false, created_at}
{1323873994.734765__1329, payment_id, 100.1, false, created_at}
{1323873994.734765__330,  payment_id, 99.9, false, created_at}
{1323873994.734765__1330, payment_id, 100.1, false, created_at}
{1323873994.734765__331,  payment_id, 99.9, false, created_at}
{1323873994.734765__1331, payment_id, 100.1, false, created_at}
{1323873994.734765__332,  payment_id, 99.9, false, created_at}
{1323873994.734765__1332, payment_id, 100.1, false, created_at}
{1323873994.734765__333,  payment_id, 99.9, false, created_at}
{1323873994.734765__1333, payment_id, 100.1, false, created_at}
{1323873994.734765__334,  payment_id, 99.9, false, created_at}
{1323873994.734765__1334, payment_id, 100.1, false, created_at}
{1323873994.734765__335,  payment_id, 99.9, false, created_at}
{1323873994.734765__1335, payment_id, 100.1, false, created_at}
{1323873994.734765__336,  payment_id, 99.9, false, created_at}
{1323873994.734765__1336, payment_id, 100.1, false, created_at}
{1323873994.734765__337,  payment_id, 99.9, false, created_at}
{1323873994.734765__1337, payment_id, 100.1, false, created_at}
{1323873994.734765__338,  payment_id, 99.9, false, created_at}
{1323873994.734765__1338, payment_id, 100.1, false, created_at}
{1323873994.734765__339,  payment_id, 99.9, false, created_at}
{1323873994.734765__1339, payment_id, 100.1, false, created_at}
{1323873994.734765__340,  payment_id, 99.9, false, created_at}
{1323873994.734765__1340, payment_id, 100.1, false, created_at}
{1323873994.734765__341,  payment_id, 99.9, false, created_at}
{1323873994.734765__1341, payment_id, 100.1, false, created_at}
{1323873994.734765__342,  payment_id, 99.9, false, created_at}
{1323873994.734765__1342, payment_id, 100.1, false, created_at}
{1323873994.734765__343,  payment_id, 99.9, false, created_at}
{1323873994.734765__1343, payment_id, 100.1, false, created_at}
{1323873994.734765__344,  payment_id, 99.9, false, created_at}
{1323873994.734765__1344, payment_id, 100.1, false, created_at}
{1323873994.734765__345,  payment_id, 99.9, false, created_at}
{1323873994.734765__1345, payment_id, 100.1, false, created_at}
{1323873994.734765__346,  payment_id, 99.9, false, created_at}
{1323873994.734765__1346, payment_id, 100.1, false, created_at}
{1323873994.734765__347,  payment_id, 99.9, false, created_at}
{1323873994.734765__1347, payment_id, 100.1, false, created_at}
{1323873994.734765__348,  payment_id, 99.9, false, created_at}
{1323873994.734765__1348, payment_id, 100.1, false, created_at}
{1323873994.734765__349,  payment_id, 99.9, false, created_at}
{1323873994.734765__1349, payment_id, 100.1, false, created_at}
{1323873994.734765__350,  payment_id, 99.9, false, created_at}
{1323873994.734765__1350, payment_id, 100.1, false, created_at}
{1323873994.734765__351,  payment_id, 99.9, false, created_at}
{1323873994.734765__1351, payment_id, 100.1, false, created_at}
{1323873994.734765__352,  payment_id, 99.9, false, created_at}
{1323873994.734765__1352, payment_id, 100.1, false, created_at}
{1323873994.734765__353,  payment_id, 99.9, false, created_at}
{1323873994.734765__1353, payment_id, 100.1, false, created_at}
{1323873994.734765__354,  payment_id, 99.9, false, created_at}
{1323873994.734765__1354, payment_id, 100.1, false, created_at}
{1323873994.734765__355,  payment_id, 99.9, false, created_at}
{1323873994.734765__1355, payment_id, 100.1, false, created_at}
{1323873994.734765__356,  payment_id, 99.9, false, created_at}
{1323873994.734765__1356, payment_id, 100.1, false, created_at}
{1323873994.734765__357,  payment_id, 99.9, false, created_at}
{1323873994.734765__1357, payment_id, 100.1, false, created_at}
{1323873994.734765__358,  payment_id, 99.9, false, created_at}
{1323873994.734765__1358, payment_id, 100.1, false, created_at}
{1323873994.734765__359,  payment_id, 99.9, false, created_at}
{1323873994.734765__1359, payment_id, 100.1, false, created_at}
{1323873994.734765__360,  payment_id, 99.9, false, created_at}
{1323873994.734765__1360, payment_id, 100.1, false, created_at}
{1323873994.734765__361,  payment_id, 99.9, false, created_at}
{1323873994.734765__1361, payment_id, 100.1, false, created_at}
{1323873994.734765__362,  payment_id, 99.9, false, created_at}
{1323873994.734765__1362, payment_id, 100.1, false, created_at}
{1323873994.734765__363,  payment_id, 99.9, false, created_at}
{1323873994.734765__1363, payment_id, 100.1, false, created_at}
{1323873994.734765__364,  payment_id, 99.9, false, created_at}
{1323873994.734765__1364, payment_id, 100.1, false, created_at}
{1323873994.734765__365,  payment_id, 99.9, false, created_at}
{1323873994.734765__1365, payment_id, 100.1, false, created_at}
{1323873994.734765__366,  payment_id, 99.9, false, created_at}
{1323873994.734765__1366, payment_id, 100.1, false, created_at}
{1323873994.734765__367,  payment_id, 99.9, false, created_at}
{1323873994.734765__1367, payment_id, 100.1, false, created_at}
{1323873994.734765__368,  payment_id, 99.9, false, created_at}
{1323873994.734765__1368, payment_id, 100.1, false, created_at}
{1323873994.734765__369,  payment_id, 99.9, false, created_at}
{1323873994.734765__1369, payment_id, 100.1, false, created_at}
{1323873994.734765__370,  payment_id, 99.9, false, created_at}
{1323873994.734765__1370, payment_id, 100.1, false, created_at}
{1323873994.734765__371,  payment_id, 99.9, false, created_at}
{1323873994.734765__1371, payment_id, 100.1, false, created_at}
{1323873994.734765__372,  payment_id, 99.9, false, created_at}
{1323873994.734765__1372, payment_id, 100.1, false, created_at}
{1323873994.734765__373,  payment_id, 99.9, false, created_at}
{1323873994.734765__1373, payment_id, 100.1, false, created_at}
{1323873994.734765__374,  payment_id, 99.9, false, created_at}
{1323873994.734765__1374, payment_id, 100.1, false, created_at}
{1323873994.734765__375,  payment_id, 99.9, false, created_at}
{1323873994.734765__1375, payment_id, 100.1, false, created_at}
{1323873994.734765__376,  payment_id, 99.9, false, created_at}
{1323873994.734765__1376, payment_id, 100.1, false, created_at}
{1323873994.734765__377,  payment_id, 99.9, false, created_at}
{1323873994.734765__1377, payment_id, 100.1, false, created_at}
{1323873994.734765__378,  payment_id, 99.9, false, created_at}
{1323873994.734765__1378, payment_id, 100.1, false, created_at}
{1323873994.734765__379,  payment_id, 99.9, false, created_at}
{1323873994.734765__1379, payment_id, 100.1, false, created_at}
{1323873994.734765__380,  payment_id, 99.9, false, created_at}
{1323873994.734765__1380, payment_id, 100.1, false, created_at}
{1323873994.734765__381,  payment_id, 99.9, false, created_at}
{1323873994.734765__1381, payment_id, 100.1, false, created_at}
{1323873994.734765__382,  payment_id, 99.9, false, created_at}
{1323873994.734765__1382, payment_id, 100.1, false, created_at}
{1323873994.734765__383,  payment_id, 99.9, false, created_at}
{1323873994.734765__1383, payment_id, 100.1, false, created_at}
{1323873994.734765__384,  payment_id, 99.9, false, created_at}
{1323873994.734765__1384, payment_id, 100.1, false, created_at}
{1323873994.734765__385,  payment_id, 99.9, false, created_at}
{1323873994.734765__1385, payment_id, 100.1, false, created_at}
{1323873994.734765__386,  payment_id, 99.9, false, created_at}
{1323873994.734765__1386, payment_id, 100.1, false, created_at}
{1323873994.734765__387,  payment_id, 99.9, false, created_at}
{1323873994.734765__1387, payment_id, 100.1, false, created_at}
{1323873994.734765__388,  payment_id, 99.9, false, created_at}
{1323873994.734765__1388, payment_id, 100.1, false, created_at}
{1323873994.734765__389,  payment_id, 99.9, false, created_at}
{1323873994.734765__1389, payment_id, 100.1, false, created_at}
{1323873994.734765__390,  payment_id, 99.9, false, created_at}
{1323873994.734765__1390, payment_id, 100.1, false, created_at}
{1323873994.734765__391,  payment_id, 99.9, false, created_at}
{1323873994.734765__1391, payment_id, 100.1, false, created_at}
{1323873994.734765__392,  payment_id, 99.9, false, created_at}
{1323873994.734765__1392, payment_id, 100.1, false, created_at}
{1323873994.734765__393,  payment_id, 99.9, false, created_at}
{1323873994.734765__1393, payment_id, 100.1, false, created_at}
{1323873994.734765__394,  payment_id, 99.9, false, created_at}
{1323873994.734765__1394, payment_id, 100.1, false, created_at}
{1323873994.734765__395,  payment_id, 99.9, false, created_at}
{1323873994.734765__1395, payment_id, 100.1, false, created_at}
{1323873994.734765__396,  payment_id, 99.9, false, created_at}
{1323873994.734765__1396, payment_id, 100.1, false, created_at}
{1323873994.734765__397,  payment_id, 99.9, false, created_at}
{1323873994.734765__1397, payment_id, 100.1, false, created_at}
{1323873994.734765__398,  payment_id, 99.9, false, created_at}
{1323873994.734765__1398, payment_id, 100.1, false, created_at}
{1323873994.734765__399,  payment_id, 99.9, false, created_at}
{1323873994.734765__1399, payment_id, 100.1, false, created_at}
{1323873994.734765__400,  payment_id, 99.9, false, created_at}
{1323873994.734765__1400, payment_id, 100.1, false, created_at}
{1323873994.734765__401,  payment_id, 99.9, false, created_at}
{1323873994.734765__1401, payment_id, 100.1, false, created_at}
{1323873994.734765__402,  payment_id, 99.9, false, created_at}
{1323873994.734765__1402, payment_id, 100.1, false, created_at}
{1323873994.734765__403,  payment_id, 99.9, false, created_at}
{1323873994.734765__1403, payment_id, 100.1, false, created_at}
{1323873994.734765__404,  payment_id, 99.9, false, created_at}
{1323873994.734765__1404, payment_id, 100.1, false, created_at}
{1323873994.734765__405,  payment_id, 99.9, false, created_at}
{1323873994.734765__1405, payment_id, 100.1, false, created_at}
{1323873994.734765__406,  payment_id, 99.9, false, created_at}
{1323873994.734765__1406, payment_id, 100.1, false, created_at}
{1323873994.734765__407,  payment_id, 99.9, false, created_at}
{1323873994.734765__1407, payment_id, 100.1, false, created_at}
{1323873994.734765__408,  payment_id, 99.9, false, created_at}
{1323873994.734765__1408, payment_id, 100.1, false, created_at}
{1323873994.734765__409,  payment_id, 99.9, false, created_at}
{1323873994.734765__1409, payment_id, 100.1, false, created_at}
{1323873994.734765__410,  payment_id, 99.9, false, created_at}
{1323873994.734765__1410, payment_id, 100.1, false, created_at}
{1323873994.734765__411,  payment_id, 99.9, false, created_at}
{1323873994.734765__1411, payment_id, 100.1, false, created_at}
{1323873994.734765__412,  payment_id, 99.9, false, created_at}
{1323873994.734765__1412, payment_id, 100.1, false, created_at}
{1323873994.734765__413,  payment_id, 99.9, false, created_at}
{1323873994.734765__1413, payment_id, 100.1, false, created_at}
{1323873994.734765__414,  payment_id, 99.9, false, created_at}
{1323873994.734765__1414, payment_id, 100.1, false, created_at}
{1323873994.734765__415,  payment_id, 99.9, false, created_at}
{1323873994.734765__1415, payment_id, 100.1, false, created_at}
{1323873994.734765__416,  payment_id, 99.9, false, created_at}
{1323873994.734765__1416, payment_id, 100.1, false, created_at}
{1323873994.734765__417,  payment_id, 99.9, false, created_at}
{1323873994.734765__1417, payment_id, 100.1, false, created_at}
{1323873994.734765__418,  payment_id, 99.9, false, created_at}
{1323873994.734765__1418, payment_id, 100.1, false, created_at}
{1323873994.734765__419,  payment_id, 99.9, false, created_at}
{1323873994.734765__1419, payment_id, 100.1, false, created_at}
{1323873994.734765__420,  payment_id, 99.9, false, created_at}
{1323873994.734765__1420, payment_id, 100.1, false, created_at}
{1323873994.734765__421,  payment_id, 99.9, false, created_at}
{1323873994.734765__1421, payment_id, 100.1, false, created_at}
{1323873994.734765__422,  payment_id, 99.9, false, created_at}
{1323873994.734765__1422, payment_id, 100.1, false, created_at}
{1323873994.734765__423,  payment_id, 99.9, false, created_at}
{1323873994.734765__1423, payment_id, 100.1, false, created_at}
{1323873994.734765__424,  payment_id, 99.9, false, created_at}
{1323873994.734765__1424, payment_id, 100.1, false, created_at}
{1323873994.734765__425,  payment_id, 99.9, false, created_at}
{1323873994.734765__1425, payment_id, 100.1, false, created_at}
{1323873994.734765__426,  payment_id, 99.9, false, created_at}
{1323873994.734765__1426, payment_id, 100.1, false, created_at}
{1323873994.734765__427,  payment_id, 99.9, false, created_at}
{1323873994.734765__1427, payment_id, 100.1, false, created_at}
{1323873994.734765__428,  payment_id, 99.9, false, created_at}
{1323873994.734765__1428, payment_id, 100.1, false, created_at}
{1323873994.734765__429,  payment_id, 99.9, false, created_at}
{1323873994.734765__1429, payment_id, 100.1, false, created_at}
{1323873994.734765__430,  payment_id, 99.9, false, created_at}
{1323873994.734765__1430, payment_id, 100.1, false, created_at}
{1323873994.734765__431,  payment_id, 99.9, false, created_at}
{1323873994.734765__1431, payment_id, 100.1, false, created_at}
{1323873994.734765__432,  payment_id, 99.9, false, created_at}
{1323873994.734765__1432, payment_id, 100.1, false, created_at}
{1323873994.734765__433,  payment_id, 99.9, false, created_at}
{1323873994.734765__1433, payment_id, 100.1, false, created_at}
{1323873994.734765__434,  payment_id, 99.9, false, created_at}
{1323873994.734765__1434, payment_id, 100.1, false, created_at}
{1323873994.734765__435,  payment_id, 99.9, false, created_at}
{1323873994.734765__1435, payment_id, 100.1, false, created_at}
{1323873994.734765__436,  payment_id, 99.9, false, created_at}
{1323873994.734765__1436, payment_id, 100.1, false, created_at}
{1323873994.734765__437,  payment_id, 99.9, false, created_at}
{1323873994.734765__1437, payment_id, 100.1, false, created_at}
{1323873994.734765__438,  payment_id, 99.9, false, created_at}
{1323873994.734765__1438, payment_id, 100.1, false, created_at}
{1323873994.734765__439,  payment_id, 99.9, false, created_at}
{1323873994.734765__1439, payment_id, 100.1, false, created_at}
{1323873994.734765__440,  payment_id, 99.9, false, created_at}
{1323873994.734765__1440, payment_id, 100.1, false, created_at}
{1323873994.734765__441,  payment_id, 99.9, false, created_at}
{1323873994.734765__1441, payment_id, 100.1, false, created_at}
{1323873994.734765__442,  payment_id, 99.9, false, created_at}
{1323873994.734765__1442, payment_id, 100.1, false, created_at}
{1323873994.734765__443,  payment_id, 99.9, false, created_at}
{1323873994.734765__1443, payment_id, 100.1, false, created_at}
{1323873994.734765__444,  payment_id, 99.9, false, created_at}
{1323873994.734765__1444, payment_id, 100.1, false, created_at}
{1323873994.734765__445,  payment_id, 99.9, false, created_at}
{1323873994.734765__1445, payment_id, 100.1, false, created_at}
{1323873994.734765__446,  payment_id, 99.9, false, created_at}
{1323873994.734765__1446, payment_id, 100.1, false, created_at}
{1323873994.734765__447,  payment_id, 99.9, false, created_at}
{1323873994.734765__1447, payment_id, 100.1, false, created_at}
{1323873994.734765__448,  payment_id, 99.9, false, created_at}
{1323873994.734765__1448, payment_id, 100.1, false, created_at}
{1323873994.734765__449,  payment_id, 99.9, false, created_at}
{1323873994.734765__1449, payment_id, 100.1, false, created_at}
{1323873994.734765__450,  payment_id, 99.9, false, created_at}
{1323873994.734765__1450, payment_id, 100.1, false, created_at}
{1323873994.734765__451,  payment_id, 99.9, false, created_at}
{1323873994.734765__1451, payment_id, 100.1, false, created_at}
{1323873994.734765__452,  payment_id, 99.9, false, created_at}
{1323873994.734765__1452, payment_id, 100.1, false, created_at}
{1323873994.734765__453,  payment_id, 99.9, false, created_at}
{1323873994.734765__1453, payment_id, 100.1, false, created_at}
{1323873994.734765__454,  payment_id, 99.9, false, created_at}
{1323873994.734765__1454, payment_id, 100.1, false, created_at}
{1323873994.734765__455,  payment_id, 99.9, false, created_at}
{1323873994.734765__1455, payment_id, 100.1, false, created_at}
{1323873994.734765__456,  payment_id, 99.9, false, created_at}
{1323873994.734765__1456, payment_id, 100.1, false, created_at}
{1323873994.734765__457,  payment_id, 99.9, false, created_at}
{1323873994.734765__1457, payment_id, 100.1, false, created_at}
{1323873994.734765__458,  payment_id, 99.9, false, created_at}
{1323873994.734765__1458, payment_id, 100.1, false, created_at}
{1323873994.734765__459,  payment_id, 99.9, false, created_at}
{1323873994.734765__1459, payment_id, 100.1, false, created_at}
{1323873994.734765__460,  payment_id, 99.9, false, created_at}
{1323873994.734765__1460, payment_id, 100.1, false, created_at}
{1323873994.734765__461,  payment_id, 99.9, false, created_at}
{1323873994.734765__1461, payment_id, 100.1, false, created_at}
{1323873994.734765__462,  payment_id, 99.9, false, created_at}
{1323873994.734765__1462, payment_id, 100.1, false, created_at}
{1323873994.734765__463,  payment_id, 99.9, false, created_at}
{1323873994.734765__1463, payment_id, 100.1, false, created_at}
{1323873994.734765__464,  payment_id, 99.9, false, created_at}
{1323873994.734765__1464, payment_id, 100.1, false, created_at}
{1323873994.734765__465,  payment_id, 99.9, false, created_at}
{1323873994.734765__1465, payment_id, 100.1, false, created_at}
{1323873994.734765__466,  payment_id, 99.9, false, created_at}
{1323873994.734765__1466, payment_id, 100.1, false, created_at}
{1323873994.734765__467,  payment_id, 99.9, false, created_at}
{1323873994.734765__1467, payment_id, 100.1, false, created_at}
{1323873994.734765__468,  payment_id, 99.9, false, created_at}
{1323873994.734765__1468, payment_id, 100.1, false, created_at}
{1323873994.734765__469,  payment_id, 99.9, false, created_at}
{1323873994.734765__1469, payment_id, 100.1, false, created_at}
{1323873994.734765__470,  payment_id, 99.9, false, created_at}
{1323873994.734765__1470, payment_id, 100.1, false, created_at}
{1323873994.734765__471,  payment_id, 99.9, false, created_at}
{1323873994.734765__1471, payment_id, 100.1, false, created_at}
{1323873994.734765__472,  payment_id, 99.9, false, created_at}
{1323873994.734765__1472, payment_id, 100.1, false, created_at}
{1323873994.734765__473,  payment_id, 99.9, false, created_at}
{1323873994.734765__1473, payment_id, 100.1, false, created_at}
{1323873994.734765__474,  payment_id, 99.9, false, created_at}
{1323873994.734765__1474, payment_id, 100.1, false, created_at}
{1323873994.734765__475,  payment_id, 99.9, false, created_at}
{1323873994.734765__1475, payment_id, 100.1, false, created_at}
{1323873994.734765__476,  payment_id, 99.9, false, created_at}
{1323873994.734765__1476, payment_id, 100.1, false, created_at}
{1323873994.734765__477,  payment_id, 99.9, false, created_at}
{1323873994.734765__1477, payment_id, 100.1, false, created_at}
{1323873994.734765__478,  payment_id, 99.9, false, created_at}
{1323873994.734765__1478, payment_id, 100.1, false, created_at}
{1323873994.734765__479,  payment_id, 99.9, false, created_at}
{1323873994.734765__1479, payment_id, 100.1, false, created_at}
{1323873994.734765__480,  payment_id, 99.9, false, created_at}
{1323873994.734765__1480, payment_id, 100.1, false, created_at}
